r,infla,run_folder,data_dir,n_cycles,TG1_avg,TG1_min,UG1_avg,UG1_min,VG1_avg,VG1_min,TRG1_avg,TRG1_min,PSG1_avg,PSG1_min,overall_avg
1,1.0,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_1_1_100,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_1_1_100/arctan_w_inflation/data,30,3.4393260691316816,3.4393260691316816,11.062539999678155,11.062539999678155,2.886177211899194,2.886177211899194,0.3122187522851249,0.3122187522851249,0.0018751367379751076,0.0018751367379751076,3.5404274339464266
2,1.0,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_2_1_100,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_2_1_100/arctan_w_inflation/data,30,4.744280749580652,3.4403118024114985,36.72554916449948,13.9272352535417,9.367490123096779,3.045888218703231,0.7759879603843124,0.3264378993169093,0.006895702626073143,0.0016195558416342091,10.32404074003746
3,1.0,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_3_1_100,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_3_1_100/arctan_w_inflation/data,30,4.7333947705901265,3.441186916430522,33.218310602559605,14.474301354753214,7.813565786701743,3.5752810585190336,0.7896665840298621,0.3528594613552683,0.006906820608339183,0.0015355827591692008,9.312368912897934
4,1.0,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_4_1_100,/gpfs/home/jjs21b/AMLCS/runs/t21_80_0.05_30_LETKF_4_1_100/arctan_w_inflation/data,30,4.726957482852665,3.4414077141178625,27.877412318480843,15.025894053566462,6.551676730980111,4.464674175900933,0.8051698056946351,0.387770486004317,0.006919032801588556,0.0014918030720749134,7.993627074161968
